"state","zipcode","total_pop","total_income","country","avg_income"
"OR",97733,"360","15315","USA","42541.666666666667"
"OR",97734,"1340","77616","USA","57922.388059701493"
"OR",97737,"220","9099","USA","41359.090909090909"
"OR",97738,"870","48246","USA","55455.172413793103"
"OR",97739,"5820","278797","USA","47903.264604810997"
"OR",97741,"5260","256032","USA","48675.285171102662"
"OR",97750,"110","4466","USA","40600.000000000000"
"OR",97753,"1290","133262","USA","103303.875968992248"
"OR",97754,"9320","505676","USA","54257.081545064378"
"OR",97756,"19570","1179071","USA","60248.901379662749"
"OR",97759,"4160","380335","USA","91426.682692307692"
"OR",97760,"3730","230513","USA","61799.731903485255"
"OR",97801,"9300","529477","USA","56933.010752688172"
"OR",97810,"330","21173","USA","64160.606060606061"
"OR",97812,"360","22616","USA","62822.222222222222"
"OR",97813,"650","35204","USA","54160.000000000000"
"OR",97814,"5350","285386","USA","53343.177570093458"
"OR",97818,"1900","96572","USA","50827.368421052632"
"OR",97820,"490","26793","USA","54679.591836734694"
"OR",97823,"430","23635","USA","54965.116279069767"
"OR",97824,"740","50496","USA","68237.837837837838"
"OR",97826,"450","32388","USA","71973.333333333333"
"OR",97827,"1090","51262","USA","47029.357798165138"
"OR",97828,"1440","85324","USA","59252.777777777778"
"OR",97830,"270","11924","USA","44162.962962962963"
"OR",97833,"360","20415","USA","56708.333333333333"
"OR",97834,"440","20450","USA","46477.272727272727"
"OR",97835,"140","10188","USA","72771.428571428571"
"OR",97836,"860","53031","USA","61663.953488372093"
"OR",97838,"11320","635341","USA","56125.530035335689"
"OR",97839,"160","9357","USA","58481.250000000000"
"OR",97841,"260","16200","USA","62307.692307692308"
"OR",97843,"300","21695","USA","72316.666666666667"
"OR",97844,"1600","78091","USA","48806.875000000000"
"OR",97845,"1140","61656","USA","54084.210526315789"
"OR",97846,"1070","58052","USA","54254.205607476636"
"OR",97850,"7550","429025","USA","56824.503311258278"
"OR",97856,"150","6063","USA","40420.000000000000"
"OR",97857,"220","11562","USA","52554.545454545455"
"OR",97862,"4530","207706","USA","45851.214128035320"
"OR",97864,"100","5226","USA","52260.000000000000"
"OR",97865,"460","20402","USA","44352.173913043478"
"OR",97867,"300","18003","USA","60010.000000000000"
"OR",97868,"880","46154","USA","52447.727272727273"
"OR",97869,"430","20603","USA","47913.953488372093"
"OR",97870,"240","9135","USA","38062.500000000000"
"OR",97874,"140","5821","USA","41578.571428571429"
"OR",97875,"1310","62651","USA","47825.190839694656"
"OR",97876,"380","26772","USA","70452.631578947368"
"OR",97877,"130","6146","USA","47276.923076923077"
"OR",97882,"2580","123598","USA","47906.201550387597"
"OR",97883,"1070","55643","USA","52002.803738317757"
"OR",97885,"590","30369","USA","51472.881355932203"
"OR",97886,"510","27089","USA","53115.686274509804"
"OR",97901,"240","12335","USA","51395.833333333333"
"OR",97907,"200","6602","USA","33010.000000000000"
"OR",97910,"230","11330","USA","49260.869565217391"
"OR",97913,"2060","91016","USA","44182.524271844660"
"OR",97914,"6110","279426","USA","45732.569558101473"
"OR",97918,"1740","84092","USA","48328.735632183908"
"OR",99999,"64900","5342344","USA","82316.548536209553"
"PA",0,"6192660","452059495","USA","72999.243459192011"
"PA",15001,"16220","970676","USA","59844.389642416769"
"PA",15003,"5750","258575","USA","44969.565217391304"
"PA",15005,"5020","398041","USA","79291.035856573705"
"PA",15007,"230","14529","USA","63169.565217391304"
"PA",15009,"7740","614788","USA","79429.974160206718"
"PA",15010,"13210","784216","USA","59365.329295987888"
"PA",15012,"7850","507823","USA","64690.828025477707"
"PA",15014,"1580","66545","USA","42117.088607594937"
"PA",15015,"650","102772","USA","158110.769230769231"
"PA",15017,"8510","725507","USA","85253.466509988249"
"PA",15018,"430","19557","USA","45481.395348837209"
"PA",15019,"780","53804","USA","68979.487179487179"
"PA",15021,"3500","213627","USA","61036.285714285714"
"PA",15022,"4900","255296","USA","52101.224489795918"
"PA",15024,"4500","316831","USA","70406.888888888889"
"PA",15025,"8090","603626","USA","74613.844252163164"
"PA",15026,"2080","173198","USA","83268.269230769231"
"PA",15027,"1210","61859","USA","51123.140495867769"
"PA",15030,"490","19031","USA","38838.775510204082"
"PA",15031,"270","12473","USA","46196.296296296296"
"PA",15033,"2040","82009","USA","40200.490196078431"
"PA",15034,"870","34433","USA","39578.160919540230"
"PA",15035,"1080","42111","USA","38991.666666666667"
"PA",15037,"5540","339669","USA","61312.093862815884"
"PA",15042,"4320","280029","USA","64821.527777777778"
"PA",15043,"990","66059","USA","66726.262626262626"
"PA",15044,"14740","1991908","USA","135136.227951153324"
"PA",15045,"2020","78289","USA","38756.930693069307"
"PA",15046,"1320","80343","USA","60865.909090909091"
"PA",15049,"550","27135","USA","49336.363636363636"
"PA",15050,"1320","91251","USA","69129.545454545455"
"PA",15051,"210","12540","USA","59714.285714285714"
"PA",15052,"1670","93463","USA","55965.868263473054"
"PA",15053,"130","6269","USA","48223.076923076923"
"PA",15055,"850","53443","USA","62874.117647058824"
"PA",15056,"520","33927","USA","65244.230769230769"
"PA",15057,"7690","700051","USA","91033.940182054616"
"PA",15059,"1890","87790","USA","46449.735449735450"
"PA",15061,"6330","373783","USA","59049.447077409163"
"PA",15062,"3320","145277","USA","43758.132530120482"
"PA",15063,"5590","331213","USA","59250.983899821109"
"PA",15064,"190","8965","USA","47184.210526315789"
"PA",15065,"5740","321105","USA","55941.637630662021"
"PA",15066,"5910","293910","USA","49730.964467005076"
"PA",15067,"1110","51057","USA","45997.297297297297"
"PA",15068,"18810","1098278","USA","58387.985114300904"
"PA",15071,"5970","470463","USA","78804.522613065327"
"PA",15074,"4460","209717","USA","47021.748878923767"
"PA",15076,"490","20860","USA","42571.428571428571"
"PA",15078,"250","11096","USA","44384.000000000000"
"PA",15083,"520","25040","USA","48153.846153846154"
"PA",15084,"4800","239202","USA","49833.750000000000"
"PA",15085,"4130","266435","USA","64512.106537530266"
"PA",15086,"310","36038","USA","116251.612903225806"
"PA",15089,"3120","177258","USA","56813.461538461538"
"PA",15090,"11910","1912831","USA","160607.136859781696"
"PA",15101,"13010","1311877","USA","100836.049192928517"
"PA",15102,"16070","1270459","USA","79057.809583074051"
"PA",15104,"3520","100853","USA","28651.420454545455"
"PA",15106,"10210","642560","USA","62934.378060724780"
"PA",15108,"21080","1769284","USA","83931.878557874763"
"PA",15110,"2180","63510","USA","29133.027522935780"
"PA",15112,"1540","53700","USA","34870.129870129870"
"PA",15116,"7800","603810","USA","77411.538461538462"
"PA",15120,"9350","450449","USA","48176.363636363636"
"PA",15122,"10350","525696","USA","50791.884057971014"
"PA",15126,"3870","264127","USA","68249.870801033592"
"PA",15129,"5830","414423","USA","71084.562607204117"
"PA",15131,"4420","249143","USA","56367.194570135747"
"PA",15132,"8430","291729","USA","34606.049822064057"
"PA",15133,"3220","154961","USA","48124.534161490683"
"PA",15135,"2560","160666","USA","62760.156250000000"
"PA",15136,"11490","683426","USA","59480.069625761532"
"PA",15137,"5200","239484","USA","46054.615384615385"
"PA",15139,"3650","338050","USA","92616.438356164384"
"PA",15140,"1370","47708","USA","34823.357664233577"
"PA",15142,"1130","298305","USA","263986.725663716814"
"PA",15143,"10840","2207236","USA","203619.557195571956"
"PA",15144,"2150","107023","USA","49778.139534883721"
"PA",15145,"3400","131070","USA","38550.000000000000"
"PA",15146,"15040","984662","USA","65469.547872340426"
"PA",15147,"8570","456871","USA","53310.501750291715"
"PA",15148,"1090","34514","USA","31664.220183486239"
"PA",15201,"7680","510628","USA","66488.020833333333"
"PA",15202,"10660","614120","USA","57609.756097560976"
"PA",15203,"5250","351904","USA","67029.333333333333"
"PA",15204,"3920","157226","USA","40108.673469387755"
"PA",15205,"12520","787491","USA","62898.642172523962"
"PA",15206,"14440","1019085","USA","70573.753462603878"
"PA",15207,"5250","240793","USA","45865.333333333333"
"PA",15208,"4420","354393","USA","80179.411764705882"
"PA",15209,"6650","400065","USA","60160.150375939850"
"PA",15210,"11810","427053","USA","36160.287891617273"
"PA",15211,"6390","406073","USA","63548.200312989045"
"PA",15212,"13950","718434","USA","51500.645161290323"
"PA",15213,"5860","408486","USA","69707.508532423208"
"PA",15214,"6870","317790","USA","46257.641921397380"
"PA",15215,"6310","913701","USA","144802.060221870048"
"PA",15216,"12250","794849","USA","64885.632653061224"
"PA",15217,"12330","1724329","USA","139848.256285482563"
"PA",15218,"7310","491196","USA","67195.075239398085"
"PA",15219,"5020","241766","USA","48160.557768924303"
"PA",15220,"9780","751705","USA","76861.451942740286"
"PA",15221,"15100","795031","USA","52651.059602649007"
"PA",15222,"2890","515249","USA","178286.851211072664"
"PA",15223,"3840","179478","USA","46739.062500000000"
"PA",15224,"5600","276614","USA","49395.357142857143"
"PA",15225,"610","26559","USA","43539.344262295082"
"PA",15226,"7430","389318","USA","52398.115746971736"
"PA",15227,"15310","845694","USA","55238.014369693011"
"PA",15228,"8870","1097563","USA","123738.782412626832"
"PA",15229,"7980","508104","USA","63672.180451127820"
"PA",15232,"5370","708191","USA","131879.143389199255"
"PA",15233,"1500","104539","USA","69692.666666666667"
"PA",15234,"7660","461476","USA","60244.908616187990"
"PA",15235,"18410","1014934","USA","55129.494839760999"
"PA",15236,"16440","1108368","USA","67418.978102189781"
"PA",15237,"23050","2158801","USA","93657.310195227766"
"PA",15238,"6880","1581816","USA","229915.116279069767"
"PA",15239,"10930","752800","USA","68874.656907593779"
"PA",15241,"10750","1892072","USA","176006.697674418605"
"PA",15243,"7100","875780","USA","123349.295774647887"
"PA",15301,"23660","1562369","USA","66034.192730346577"
"PA",15310,"110","6342","USA","57654.545454545455"
"PA",15311,"660","47373","USA","71777.272727272727"
"PA",15312,"1690","118161","USA","69917.751479289941"
"PA",15314,"1670","101488","USA","60771.257485029940"
"PA",15316,"110","5096","USA","46327.272727272727"
"PA",15317,"21260","2220454","USA","104442.803386641580"
"PA",15320,"2260","134135","USA","59351.769911504425"
"PA",15321,"930","62575","USA","67284.946236559140"
"PA",15322,"900","48728","USA","54142.222222222222"
"PA",15323,"2080","141960","USA","68250.000000000000"
"PA",15327,"550","32701","USA","59456.363636363636"
"PA",15329,"720","56156","USA","77994.444444444444"
"PA",15330,"2740","327305","USA","119454.379562043796"
"PA",15332,"4340","287597","USA","66266.589861751152"
"PA",15333,"920","54845","USA","59614.130434782609"
"PA",15337,"270","22159","USA","82070.370370370370"
"PA",15338,"690","42505","USA","61601.449275362319"
"PA",15340,"710","53305","USA","75077.464788732394"
"PA",15341,"310","30374","USA","97980.645161290323"
"PA",15342,"2600","162314","USA","62428.461538461538"
"PA",15344,"760","47518","USA","62523.684210526316"
"PA",15345,"720","41182","USA","57197.222222222222"
"PA",15349,"780","50497","USA","64739.743589743590"
"PA",15352,"340","24741","USA","72767.647058823529"
"PA",15357,"780","48657","USA","62380.769230769231"
"PA",15359,"120","7872","USA","65600.000000000000"
"PA",15360,"940","76545","USA","81430.851063829787"
"PA",15362,"320","20740","USA","64812.500000000000"
"PA",15363,"430","19627","USA","45644.186046511628"
"PA",15364,"300","26006","USA","86686.666666666667"
"PA",15367,"4590","873344","USA","190271.023965141612"
"PA",15370,"5240","381181","USA","72744.465648854962"
"PA",15376,"820","57321","USA","69903.658536585366"
"PA",15377,"290","23659","USA","81582.758620689655"
"PA",15380,"300","27003","USA","90010.000000000000"
"PA",15401,"14280","772421","USA","54091.106442577031"
"PA",15410,"330","16511","USA","50033.333333333333"
"PA",15411,"280","16743","USA","59796.428571428571"
"PA",15413,"210","8693","USA","41395.238095238095"
"PA",15417,"3370","172736","USA","51256.973293768546"
"PA",15419,"970","46162","USA","47589.690721649485"
"PA",15423,"830","57899","USA","69757.831325301205"
"PA",15424,"1090","47668","USA","43732.110091743119"
"PA",15425,"8600","426640","USA","49609.302325581395"
"PA",15427,"500","26613","USA","53226.000000000000"
"PA",15428,"840","42861","USA","51025.000000000000"
"PA",15431,"2050","101604","USA","49562.926829268293"
"PA",15433,"330","17243","USA","52251.515151515152"
"PA",15436,"1250","58260","USA","46608.000000000000"
"PA",15437,"1240","71622","USA","57759.677419354839"
"PA",15438,"1010","59603","USA","59012.871287128713"
"PA",15440,"140","7111","USA","50792.857142857143"
"PA",15442,"1000","52075","USA","52075.000000000000"
"PA",15444,"220","9979","USA","45359.090909090909"
"PA",15445,"1460","83253","USA","57022.602739726027"
"PA",15446,"250","11843","USA","47372.000000000000"
"PA",15450,"140","6881","USA","49150.000000000000"
"PA",15451,"350","17868","USA","51051.428571428571"
"PA",15456,"1180","56815","USA","48148.305084745763"
"PA",15458,"1020","51755","USA","50740.196078431373"
"PA",15459,"660","36165","USA","54795.454545454545"
"PA",15461,"1890","88131","USA","46630.158730158730"
"PA",15462,"160","6612","USA","41325.000000000000"
"PA",15464,"650","31653","USA","48696.923076923077"
"PA",15468,"1090","50002","USA","45873.394495412844"
"PA",15469,"970","43567","USA","44914.432989690722"
"PA",15470,"360","23375","USA","64930.555555555556"
"PA",15473,"1890","127464","USA","67441.269841269841"
"PA",15474,"860","39234","USA","45620.930232558140"
"PA",15478,"2750","147034","USA","53466.909090909091"
"PA",15479,"1010","58713","USA","58131.683168316832"
"PA",15480,"910","47198","USA","51865.934065934066"
"PA",15486,"1060","59580","USA","56207.547169811321"
"PA",15490,"290","13847","USA","47748.275862068966"
"PA",15501,"7160","405309","USA","56607.402234636872"
"PA",15521,"810","38009","USA","46924.691358024691"
"PA",15522,"5700","326210","USA","57229.824561403509"
"PA",15530,"2350","121020","USA","51497.872340425532"
"PA",15531,"1720","84040","USA","48860.465116279070"
"PA",15533,"690","30208","USA","43779.710144927536"
"PA",15534,"390","18241","USA","46771.794871794872"
"PA",15535,"950","47547","USA","50049.473684210526"
"PA",15536,"230","11019","USA","47908.695652173913"
"PA",15537,"3680","181407","USA","49295.380434782609"
"PA",15538,"330","15586","USA","47230.303030303030"
"PA",15539,"240","10302","USA","42925.000000000000"
"PA",15540,"150","7807","USA","52046.666666666667"
"PA",15541,"1730","91984","USA","53169.942196531792"
"PA",15542,"540","24304","USA","45007.407407407407"
"PA",15545,"1230","56580","USA","46000.000000000000"
"PA",15546,"170","6342","USA","37305.882352941176"
"PA",15550,"780","36488","USA","46779.487179487179"
"PA",15551,"330","15964","USA","48375.757575757576"
"PA",15552,"2610","129181","USA","49494.636015325670"
"PA",15554,"1140","53211","USA","46676.315789473684"
"PA",15557,"1780","92870","USA","52174.157303370787"
"PA",15558,"800","34975","USA","43718.750000000000"
"PA",15559,"920","47093","USA","51188.043478260870"
"PA",15562,"150","6258","USA","41720.000000000000"
"PA",15563,"1380","75862","USA","54972.463768115942"
"PA",15601,"28580","2015601","USA","70524.877536738978"
"PA",15610,"1850","120116","USA","64927.567567567568"
"PA",15611,"240","10605","USA","44187.500000000000"
"PA",15612,"190","9180","USA","48315.789473684211"
"PA",15613,"6900","409195","USA","59303.623188405797"
"PA",15615,"140","6770","USA","48357.142857142857"
"PA",15618,"1240","63161","USA","50936.290322580645"
"PA",15620,"420","16865","USA","40154.761904761905"
"PA",15622,"620","87687","USA","141430.645161290323"
"PA",15623,"380","21421","USA","56371.052631578947"
"PA",15626,"2730","187706","USA","68756.776556776557"
"PA",15627,"3190","152909","USA","47933.855799373041"
"PA",15628,"260","13043","USA","50165.384615384615"
"PA",15631,"460","17887","USA","38884.782608695652"
"PA",15632,"4800","477759","USA","99533.125000000000"
"PA",15634,"310","11414","USA","36819.354838709677"
"PA",15636,"1970","191199","USA","97055.329949238579"
"PA",15637,"940","48043","USA","51109.574468085106"
"PA",15639,"980","55683","USA","56819.387755102041"
"PA",15641,"270","11457","USA","42433.333333333333"
"PA",15642,"23830","1806074","USA","75789.928661351238"
"PA",15644,"9150","525941","USA","57479.890710382514"
"PA",15646,"120","10851","USA","90425.000000000000"
"PA",15647,"180","8307","USA","46150.000000000000"
"PA",15650,"13300","828601","USA","62300.827067669173"
"PA",15655,"280","23091","USA","82467.857142857143"
"PA",15656,"5050","284617","USA","56359.801980198020"
"PA",15658,"4210","384938","USA","91434.204275534442"
"PA",15660,"110","5716","USA","51963.636363636364"
"PA",15661,"290","12244","USA","42220.689655172414"
"PA",15665,"810","41789","USA","51591.358024691358"
"PA",15666,"7650","415097","USA","54261.045751633987"
"PA",15668,"6990","852834","USA","122007.725321888412"
"PA",15670,"1790","114313","USA","63862.011173184358"
"PA",15671,"360","16180","USA","44944.444444444444"
"PA",15672,"1700","111119","USA","65364.117647058824"
"PA",15675,"500","20286","USA","40572.000000000000"
"PA",15677,"230","19385","USA","84282.608695652174"
"PA",15678,"320","15425","USA","48203.125000000000"
"PA",15679,"1610","94473","USA","58678.881987577640"
"PA",15681,"2240","120951","USA","53995.982142857143"
"PA",15683,"3950","216850","USA","54898.734177215190"
"PA",15684,"350","15731","USA","44945.714285714286"
"PA",15686,"420","25373","USA","60411.904761904762"
"PA",15687,"650","45471","USA","69955.384615384615"
"PA",15688,"370","16855","USA","45554.054054054054"
"PA",15690,"4200","187355","USA","44608.333333333333"
"PA",15692,"490","24277","USA","49544.897959183673"
"PA",15697,"1570","70731","USA","45051.592356687898"
"PA",15698,"400","16491","USA","41227.500000000000"
"PA",15701,"12110","804239","USA","66411.147811725846"
"PA",15711,"150","6646","USA","44306.666666666667"
"PA",15713,"100","4365","USA","43650.000000000000"
"PA",15714,"2770","128469","USA","46378.700361010830"
"PA",15717,"4790","262353","USA","54770.981210855950"
"PA",15722,"1090","55107","USA","50556.880733944954"
"PA",15724,"960","46564","USA","48504.166666666667"
"PA",15725,"640","38208","USA","59700.000000000000"
"PA",15728,"1610","71411","USA","44354.658385093168"
"PA",15729,"660","28906","USA","43796.969696969697"
"PA",15732,"770","40181","USA","52183.116883116883"
"PA",15742,"390","19072","USA","48902.564102564103"
"PA",15747,"860","52799","USA","61394.186046511628"
"PA",15748,"3260","167535","USA","51391.104294478528"
"PA",15753,"180","7300","USA","40555.555555555556"
"PA",15757,"700","32519","USA","46455.714285714286"
"PA",15759,"1150","60588","USA","52685.217391304348"
"PA",15762,"440","25274","USA","57440.909090909091"
"PA",15765,"780","47492","USA","60887.179487179487"
"PA",15767,"6380","343272","USA","53804.388714733542"
"PA",15771,"400","22049","USA","55122.500000000000"
"PA",15772,"640","27713","USA","43301.562500000000"
"PA",15773,"190","8173","USA","43015.789473684211"
"PA",15774,"1460","81229","USA","55636.301369863014"
"PA",15801,"9410","575072","USA","61112.858660998937"
"PA",15823,"740","35022","USA","47327.027027027027"
"PA",15824,"2470","194659","USA","78809.311740890688"
"PA",15825,"4430","232815","USA","52554.176072234763"
"PA",15827,"130","4952","USA","38092.307692307692"
"PA",15828,"130","5710","USA","43923.076923076923"
"PA",15829,"600","31113","USA","51855.000000000000"
"PA",15832,"140","5392","USA","38514.285714285714"
"PA",15834,"2050","94309","USA","46004.390243902439"
"PA",15840,"950","44907","USA","47270.526315789474"
"PA",15845,"1590","75301","USA","47359.119496855346"
"PA",15846,"1740","111158","USA","63883.908045977011"
"PA",15848,"440","23090","USA","52477.272727272727"
"PA",15849,"630","28242","USA","44828.571428571429"
"PA",15851,"3050","145394","USA","47670.163934426230"
"PA",15853,"3300","168841","USA","51163.939393939394"
"PA",15856,"440","25171","USA","57206.818181818182"
"PA",15857,"6810","419860","USA","61653.450807635830"
"PA",15860,"550","26840","USA","48800.000000000000"
"PA",15864,"850","42616","USA","50136.470588235294"
"PA",15865,"550","23964","USA","43570.909090909091"
"PA",15868,"780","39375","USA","50480.769230769231"
"PA",15870,"640","35478","USA","55434.375000000000"
"PA",15901,"1190","29990","USA","25201.680672268908"
"PA",15902,"4760","164950","USA","34653.361344537815"
"PA",15904,"7400","477741","USA","64559.594594594595"
"PA",15905,"9840","638838","USA","64922.560975609756"
"PA",15906,"4450","158496","USA","35617.078651685393"
"PA",15909,"2490","113428","USA","45553.413654618474"
"PA",15920,"470","23084","USA","49114.893617021277"
"PA",15923,"740","40894","USA","55262.162162162162"
"PA",15924,"480","23458","USA","48870.833333333333"
"PA",15926,"1220","63279","USA","51868.032786885246"
"PA",15927,"520","23492","USA","45176.923076923077"
"PA",15928,"1030","65928","USA","64007.766990291262"
"PA",15931,"4120","284597","USA","69076.941747572816"
"PA",15935,"1270","65537","USA","51603.937007874016"
"PA",15936,"680","32700","USA","48088.235294117647"
"PA",15938,"1160","62707","USA","54057.758620689655"
"PA",15940,"810","53405","USA","65932.098765432099"
"PA",15942,"980","56299","USA","57447.959183673469"
"PA",15943,"1690","75267","USA","44536.686390532544"
"PA",15944,"1450","83705","USA","57727.586206896552"
"PA",15945,"110","4637","USA","42154.545454545455"
"PA",15946,"3140","155946","USA","49664.331210191083"
"PA",15949,"300","13376","USA","44586.666666666667"
"PA",15952,"680","33977","USA","49966.176470588235"
"PA",15954,"970","44124","USA","45488.659793814433"
"PA",15955,"910","51467","USA","56557.142857142857"
"PA",15956,"1310","57839","USA","44151.908396946565"
"PA",15957,"210","10113","USA","48157.142857142857"
"PA",15958,"1020","61080","USA","59882.352941176471"
"PA",15961,"440","19543","USA","44415.909090909091"
"PA",15963,"5100","266134","USA","52183.137254901961"
"PA",16001,"19920","1107568","USA","55600.803212851406"
"PA",16002,"7760","559204","USA","72062.371134020619"
"PA",16020,"600","32755","USA","54591.666666666667"
"PA",16023,"2230","134297","USA","60222.869955156951"
"PA",16025,"2590","161282","USA","62271.042471042471"
"PA",16028,"850","43737","USA","51455.294117647059"
"PA",16033,"3340","232001","USA","69461.377245508982"
"PA",16034,"890","51825","USA","58230.337078651685"
"PA",16037,"2470","221736","USA","89771.659919028340"
"PA",16038,"1560","76810","USA","49237.179487179487"
"PA",16040,"460","22909","USA","49802.173913043478"
"PA",16041,"860","48391","USA","56268.604651162791"
"PA",16045,"580","21456","USA","36993.103448275862"
"PA",16046,"8880","1278707","USA","143998.536036036036"
"PA",16049,"1430","74383","USA","52016.083916083916"
"PA",16050,"660","34493","USA","52262.121212121212"
"PA",16051,"1480","111509","USA","75343.918918918919"
"PA",16052,"1230","84952","USA","69066.666666666667"
"PA",16053,"2230","172423","USA","77319.730941704036"
"PA",16055,"4330","343117","USA","79241.801385681293"
"PA",16056,"2540","168276","USA","66250.393700787402"
"PA",16057,"4910","291914","USA","59452.953156822811"
"PA",16059,"4800","418321","USA","87150.208333333333"
"PA",16061,"1300","76124","USA","58556.923076923077"
"PA",16063,"4010","300101","USA","74838.154613466334"
"PA",16066,"16340","1720425","USA","105289.167686658507"
"PA",16101,"14510","669079","USA","46111.578221915920"
"PA",16102,"2510","128141","USA","51052.191235059761"
"PA",16105,"7800","541499","USA","69422.948717948718"
"PA",16110,"160","8050","USA","50312.500000000000"
"PA",16111,"460","19348","USA","42060.869565217391"
"PA",16112,"770","35292","USA","45833.766233766234"
"PA",16114,"280","13509","USA","48246.428571428571"
"PA",16115,"1610","95627","USA","59395.652173913043"
"PA",16116,"1260","67564","USA","53622.222222222222"
"PA",16117,"8310","424281","USA","51056.678700361011"
"PA",16120,"1070","61478","USA","57456.074766355140"
"PA",16121,"1930","63246","USA","32769.948186528497"
"PA",16123,"1130","78766","USA","69704.424778761062"
"PA",16124,"900","44290","USA","49211.111111111111"
"PA",16125,"7800","374900","USA","48064.102564102564"
"PA",16127,"6660","410643","USA","61658.108108108108"
"PA",16130,"940","43771","USA","46564.893617021277"
"PA",16131,"430","18889","USA","43927.906976744186"
"PA",16133,"710","36912","USA","51988.732394366197"
"PA",16134,"1720","81644","USA","47467.441860465116"
"PA",16137,"5310","311412","USA","58646.327683615819"
"PA",16141,"790","44281","USA","56051.898734177215"
"PA",16142,"2420","158022","USA","65298.347107438017"
"PA",16143,"1270","73746","USA","58067.716535433071"
"PA",16145,"1320","66295","USA","50223.484848484848"
"PA",16146,"5620","219208","USA","39004.982206405694"
"PA",16148,"8610","557566","USA","64757.955865272938"
"PA",16150,"3690","197832","USA","53613.008130081301"
"PA",16153,"1190","63286","USA","53181.512605042017"
"PA",16154,"1250","62769","USA","50215.200000000000"
"PA",16156,"1550","91645","USA","59125.806451612903"
"PA",16157,"1570","80691","USA","51395.541401273885"
"PA",16159,"2220","126599","USA","57026.576576576577"
"PA",16201,"7930","462966","USA","58381.588902900378"
"PA",16210,"430","20305","USA","47220.930232558140"
"PA",16214,"3140","181776","USA","57890.445859872611"
"PA",16218,"500","27687","USA","55374.000000000000"
"PA",16222,"1070","54246","USA","50697.196261682243"
"PA",16224,"510","26955","USA","52852.941176470588"
"PA",16226,"3950","206120","USA","52182.278481012658"
"PA",16228,"200","8648","USA","43240.000000000000"
"PA",16229,"2600","200626","USA","77163.846153846154"
"PA",16232,"2020","93177","USA","46127.227722772277"
"PA",16233,"520","27752","USA","53369.230769230769"
"PA",16235,"620","33625","USA","54233.870967741935"
"PA",16239,"710","31182","USA","43918.309859154930"
"PA",16240,"650","36237","USA","55749.230769230769"
"PA",16242,"2040","104383","USA","51168.137254901961"
"PA",16248,"1420","65057","USA","45814.788732394366"
"PA",16249,"950","53076","USA","55869.473684210526"
"PA",16254,"1520","89436","USA","58839.473684210526"
"PA",16255,"830","40542","USA","48845.783132530120"
"PA",16256,"550","22342","USA","40621.818181818182"
"PA",16258,"810","34007","USA","41983.950617283951"
"PA",16259,"840","42829","USA","50986.904761904762"
"PA",16262,"1310","81314","USA","62071.755725190840"
"PA",16301,"6730","330255","USA","49072.065378900446"
"PA",16311,"230","11305","USA","49152.173913043478"
"PA",16313,"920","38962","USA","42350.000000000000"
"PA",16314,"2570","131673","USA","51234.630350194553"
"PA",16316,"2640","168525","USA","63835.227272727273"
"PA",16317,"690","32196","USA","46660.869565217391"
"PA",16319,"690","38400","USA","55652.173913043478"
"PA",16323,"7250","374209","USA","51615.034482758621"
"PA",16326,"200","9857","USA","49285.000000000000"
"PA",16327,"1180","61209","USA","51872.033898305085"
"PA",16329,"230","9829","USA","42734.782608695652"
"PA",16334,"210","10472","USA","49866.666666666667"
"PA",16335,"12480","1101316","USA","88246.474358974359"
"PA",16340,"830","40384","USA","48655.421686746988"
"PA",16341,"920","42387","USA","46072.826086956522"
"PA",16342,"1040","45730","USA","43971.153846153846"
"PA",16345,"1720","122293","USA","71100.581395348837"
"PA",16346,"1410","71882","USA","50980.141843971631"
"PA",16347,"980","42524","USA","43391.836734693878"
"PA",16350,"1100","52845","USA","48040.909090909091"
"PA",16351,"730","29970","USA","41054.794520547945"
"PA",16353,"1200","58291","USA","48575.833333333333"
"PA",16354,"4580","216308","USA","47228.820960698690"
"PA",16360,"590","30381","USA","51493.220338983051"
"PA",16362,"510","22987","USA","45072.549019607843"
"PA",16364,"530","27892","USA","52626.415094339623"
"PA",16365,"8560","473492","USA","55314.485981308411"
"PA",16371,"1460","66768","USA","45731.506849315068"
"PA",16373,"1550","82668","USA","53334.193548387097"
"PA",16374,"820","42204","USA","51468.292682926829"
"PA",16401,"1930","89725","USA","46489.637305699482"
"PA",16402,"320","14694","USA","45918.750000000000"
"PA",16403,"2570","130209","USA","50664.980544747082"
"PA",16404,"1330","58327","USA","43854.887218045113"
"PA",16405,"330","14380","USA","43575.757575757576"
"PA",16406,"1410","68271","USA","48419.148936170213"
"PA",16407,"4780","231301","USA","48389.330543933054"
"PA",16410,"910","45567","USA","50073.626373626374"
"PA",16411,"620","28835","USA","46508.064516129032"
"PA",16412,"4410","275357","USA","62439.229024943311"
"PA",16415,"4640","480690","USA","103596.982758620690"
"PA",16417,"4070","221988","USA","54542.506142506143"
"PA",16420,"270","11140","USA","41259.259259259259"
"PA",16421,"1200","68264","USA","56886.666666666667"
"PA",16423,"2010","91502","USA","45523.383084577114"
"PA",16424,"2020","91984","USA","45536.633663366337"
"PA",16426,"2000","126404","USA","63202.000000000000"
"PA",16428,"6040","342810","USA","56756.622516556291"
"PA",16433,"2410","138879","USA","57626.141078838174"
"PA",16434,"1090","46657","USA","42804.587155963303"
